try_id,cand_id,sigma,g_n,i,delta,kappa_min,kappa_max,kappa_star,r_star,d_star,omega_star,rF,psi,phi2,lambda_star,f_star,Z_star,phi1_endog,econ_ok,reason,omega_gap,lam_mid
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.12,5,0.5,0.5247265826513904,1.9292952614721401,0.3740240592509488,0.2415021591760366,TRUE,ok,2.532304803152252e-4,0.024726582651390383
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.12,5,1,0.5247265826513904,1.9292952614721401,0.3740240592509488,0.4404511268627115,TRUE,ok,2.532304803152252e-4,0.024726582651390383
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.12,5,1.5,0.5247265826513904,1.9292952614721401,0.3740240592509488,0.6394000945493865,TRUE,ok,2.532304803152252e-4,0.024726582651390383
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.12,5,2,0.5247265826513904,1.9292952614721401,0.3740240592509488,0.8383490622360613,TRUE,ok,2.532304803152252e-4,0.024726582651390383
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.12,5,2.5,0.5247265826513904,1.9292952614721401,0.3740240592509488,1.0372980299227361,TRUE,ok,2.532304803152252e-4,0.024726582651390383
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.12,5,3,0.5247265826513904,1.9292952614721401,0.3740240592509488,1.2362469976094113,TRUE,ok,2.532304803152252e-4,0.024726582651390383
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.1075,5,0.5,0.5402842628723233,2.0537241154535764,0.6178515375160553,0.37119762633832726,TRUE,ok,2.532304803152252e-4,0.04028426287232334
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.1075,5,1,0.5402842628723233,2.0537241154535764,0.6178515375160553,0.6998420611872929,TRUE,ok,2.532304803152252e-4,0.04028426287232334
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.1075,5,1.5,0.5402842628723233,2.0537241154535764,0.6178515375160553,1.0284864960362585,TRUE,ok,2.532304803152252e-4,0.04028426287232334
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.1075,5,2,0.5402842628723233,2.0537241154535764,0.6178515375160553,1.357130930885224,TRUE,ok,2.532304803152252e-4,0.04028426287232334
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.1075,5,2.5,0.5402842628723233,2.0537241154535764,0.6178515375160553,1.6857753657341896,TRUE,ok,2.532304803152252e-4,0.04028426287232334
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.1075,5,3,0.5402842628723233,2.0537241154535764,0.6178515375160553,2.0144198005831555,TRUE,ok,2.532304803152252e-4,0.04028426287232334
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.12,10,0.5,0.5493325169318342,2.130042355672596,0.7485671471253609,0.44072720591774517,TRUE,ok,2.532304803152252e-4,0.04933251693183416
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.12,10,1,0.5493325169318342,2.130042355672596,0.7485671471253609,0.8389012203461287,TRUE,ok,2.532304803152252e-4,0.04933251693183416
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.12,10,1.5,0.5493325169318342,2.130042355672596,0.7485671471253609,1.2370752347745122,TRUE,ok,2.532304803152252e-4,0.04933251693183416
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.12,10,2,0.5493325169318342,2.130042355672596,0.7485671471253609,1.6352492492028956,TRUE,ok,2.532304803152252e-4,0.04933251693183416
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.12,10,2.5,0.5493325169318342,2.130042355672596,0.7485671471253609,2.033423263631279,TRUE,ok,2.532304803152252e-4,0.04933251693183416
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.12,10,3,0.5493325169318342,2.130042355672596,0.7485671471253609,2.431597278059663,TRUE,ok,2.532304803152252e-4,0.04933251693183416
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.095,5,0.5,0.5557638239966701,2.186177941046314,0.823474846336641,0.4805717267748091,TRUE,ok,2.532304803152252e-4,0.055763823996670125
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.095,5,1,0.5557638239966701,2.186177941046314,0.823474846336641,0.9185902620602565,TRUE,ok,2.532304803152252e-4,0.055763823996670125
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.095,5,1.5,0.5557638239966701,2.186177941046314,0.823474846336641,1.356608797345704,TRUE,ok,2.532304803152252e-4,0.055763823996670125
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.095,5,2,0.5557638239966701,2.186177941046314,0.823474846336641,1.7946273326311513,TRUE,ok,2.532304803152252e-4,0.055763823996670125
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.095,5,2.5,0.5557638239966701,2.186177941046314,0.823474846336641,2.2326458679165984,TRUE,ok,2.532304803152252e-4,0.055763823996670125
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.095,5,3,0.5557638239966701,2.186177941046314,0.823474846336641,2.6706644032020463,TRUE,ok,2.532304803152252e-4,0.055763823996670125
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.08249999999999999,5,0.5,0.5711358947982831,2.3271743044522566,0.9351142408002607,0.5399543834043941,TRUE,ok,2.532304803152252e-4,0.07113589479828308
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.08249999999999999,5,1,0.5711358947982831,2.3271743044522566,0.9351142408002607,1.0373555753194263,TRUE,ok,2.532304803152252e-4,0.07113589479828308
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.08249999999999999,5,1.5,0.5711358947982831,2.3271743044522566,0.9351142408002607,1.5347567672344589,TRUE,ok,2.532304803152252e-4,0.07113589479828308
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.08249999999999999,5,2,0.5711358947982831,2.3271743044522566,0.9351142408002607,2.032157959149491,TRUE,ok,2.532304803152252e-4,0.07113589479828308
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.08249999999999999,5,2.5,0.5711358947982831,2.3271743044522566,0.9351142408002607,2.5295591510645234,TRUE,ok,2.532304803152252e-4,0.07113589479828308
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.08249999999999999,5,3,0.5711358947982831,2.3271743044522566,0.9351142408002607,3.0269603429795557,TRUE,ok,2.532304803152252e-4,0.07113589479828308
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.12,15,0.5,0.5736994977543342,2.351677593142099,0.946041277269974,0.5457666368457309,TRUE,ok,2.532304803152252e-4,0.07369949775433415
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.12,15,1,0.5736994977543342,2.351677593142099,0.946041277269974,1.0489800822021,TRUE,ok,2.532304803152252e-4,0.07369949775433415
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.12,15,1.5,0.5736994977543342,2.351677593142099,0.946041277269974,1.552193527558469,TRUE,ok,2.532304803152252e-4,0.07369949775433415
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.12,15,2,0.5736994977543342,2.351677593142099,0.946041277269974,2.0554069729148385,TRUE,ok,2.532304803152252e-4,0.07369949775433415
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.12,15,2.5,0.5736994977543342,2.351677593142099,0.946041277269974,2.558620418271208,TRUE,ok,2.532304803152252e-4,0.07369949775433415
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.12,15,3,0.5736994977543342,2.351677593142099,0.946041277269974,3.0618338636275766,TRUE,ok,2.532304803152252e-4,0.07369949775433415
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.1075,10,0.5,0.5800489052990447,2.4136542002972203,0.9664268736365648,0.5566100391683855,TRUE,ok,2.532304803152252e-4,0.08004890529904474
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.1075,10,1,0.5800489052990447,2.4136542002972203,0.9664268736365648,1.0706668868474094,TRUE,ok,2.532304803152252e-4,0.08004890529904474
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.1075,10,1.5,0.5800489052990447,2.4136542002972203,0.9664268736365648,1.5847237345264333,TRUE,ok,2.532304803152252e-4,0.08004890529904474
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.1075,10,2,0.5800489052990447,2.4136542002972203,0.9664268736365648,2.0987805822054573,TRUE,ok,2.532304803152252e-4,0.08004890529904474
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.1075,10,2.5,0.5800489052990447,2.4136542002972203,0.9664268736365648,2.6128374298844808,TRUE,ok,2.532304803152252e-4,0.08004890529904474
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.1075,10,3,0.5800489052990447,2.4136542002972203,0.9664268736365648,3.1268942775635047,TRUE,ok,2.532304803152252e-4,0.08004890529904474
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.06999999999999999,5,0.5,0.586371926458295,2.4772641520254495,0.979542965896496,0.563586683987498,TRUE,ok,2.532304803152252e-4,0.08637192645829495
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.06999999999999999,5,1,0.586371926458295,2.4772641520254495,0.979542965896496,1.0846201764856342,TRUE,ok,2.532304803152252e-4,0.08637192645829495
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.06999999999999999,5,1.5,0.586371926458295,2.4772641520254495,0.979542965896496,1.6056536689837704,TRUE,ok,2.532304803152252e-4,0.08637192645829495
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.06999999999999999,5,2,0.586371926458295,2.4772641520254495,0.979542965896496,2.1266871614819065,TRUE,ok,2.532304803152252e-4,0.08637192645829495
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.06999999999999999,5,2.5,0.586371926458295,2.4772641520254495,0.979542965896496,2.6477206539800426,TRUE,ok,2.532304803152252e-4,0.08637192645829495
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.06999999999999999,5,3,0.586371926458295,2.4772641520254495,0.979542965896496,3.168754146478179,TRUE,ok,2.532304803152252e-4,0.08637192645829495
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.12,20,0.5,0.597713810544686,2.5963744276532497,0.9920107853584593,0.5702185028502443,TRUE,ok,2.532304803152252e-4,0.09771381054468598
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,0.12,20,1,0.597713810544686,2.5963744276532497,0.9920107853584593,1.097883814211127,TRUE,ok,2.532304803152252e-4,0.09771381054468598
